BathroomCount,BedroomCount,ConstructionYear,District,Furnished,Garden,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,Price,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
0.0,4,1996.0,Neufchâteau,0.0,1.0,NOT_INSTALLED,148.0,30.0,4.0,E,325000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,5574.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Tournai,0.0,1.0,INSTALLED,111.0,30.0,2.0,C,190000,Hainaut,Wallonie,6.0,1.0,GOOD,house,300.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1996.0,Halle-Vilvoorde,0.0,1.0,NOT_INSTALLED,228.0,30.0,3.0,C,689000,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,house,385.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1971.0,Dendermonde,0.0,1.0,INSTALLED,215.0,30.0,4.0,F,825000,East Flanders,Flanders,6.0,1.0,GOOD,house,1685.0,0.0,1.0,2.0,1,residential_sale
3.0,5,1988.0,Brussels,0.0,1.0,HYPER_EQUIPPED,415.0,30.0,4.0,D,2575000,Brussels,Brussels,6.0,1.0,AS_NEW,house,2600.0,1.0,1.0,4.0,1,residential_sale
0.0,4,1996.0,Liège,0.0,1.0,INSTALLED,216.0,30.0,3.0,B,235000,Liège,Wallonie,6.0,1.0,TO_RESTORE,house,1208.0,0.0,1.0,2.0,1,residential_sale
0.0,1,1996.0,Dinant,0.0,1.0,INSTALLED,45.0,30.0,2.0,F,135000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,2024.0,Verviers,0.0,1.0,INSTALLED,197.0,30.0,4.0,A++,820000,Liège,Wallonie,6.0,1.0,GOOD,villa,932.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1899.0,Aalst,0.0,1.0,INSTALLED,100.0,30.0,2.0,C,275000,East Flanders,Flanders,6.0,1.0,JUST_RENOVATED,house,90.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Philippeville,0.0,1.0,INSTALLED,177.0,30.0,3.0,E,120000,Namur,Wallonie,15.0,1.0,TO_BE_DONE_UP,house,440.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Mons,0.0,1.0,INSTALLED,125.0,30.0,3.0,C,240000,Hainaut,Wallonie,6.0,2.0,GOOD,mixed_use_building,180.0,0.0,1.0,2.0,1,residential_sale
4.0,6,1930.0,Brussels,0.0,1.0,NOT_INSTALLED,290.0,30.0,2.0,G,649000,Brussels,Brussels,6.0,3.0,TO_RENOVATE,apartment_block,150.0,0.0,1.0,3.0,1,residential_sale
0.0,3,1954.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,128.0,30.0,4.0,F,179000,Hainaut,Wallonie,6.0,1.0,TO_RESTORE,villa,313.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1905.0,Dendermonde,0.0,1.0,INSTALLED,120.0,30.0,2.0,C,310000,East Flanders,Flanders,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1956.0,Mechelen,0.0,1.0,INSTALLED,167.0,30.0,1.0,D,369000,Antwerp,Flanders,6.0,1.0,TO_BE_DONE_UP,house,453.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1918.0,Liège,0.0,1.0,SEMI_EQUIPPED,90.0,30.0,2.0,E,190000,Liège,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,170.0,0.0,1.0,1.0,1,residential_sale
1.0,1,2022.0,Brussels,0.0,1.0,HYPER_EQUIPPED,76.0,30.0,3.0,B,299000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,2022.0,Brussels,0.0,1.0,HYPER_EQUIPPED,140.0,30.0,3.0,A,525000,Brussels,Brussels,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,184.0,30.0,2.0,D,695000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1996.0,Liège,0.0,1.0,INSTALLED,220.0,30.0,4.0,D,389000,Liège,Wallonie,6.0,1.0,AS_NEW,house,1308.0,0.0,1.0,1.0,1,residential_sale
3.0,5,1975.0,Liège,0.0,1.0,INSTALLED,390.0,30.0,4.0,C,950000,Liège,Wallonie,6.0,3.0,AS_NEW,house,1059.0,1.0,1.0,3.0,1,residential_sale
1.0,2,2023.0,Oudenaarde,0.0,1.0,INSTALLED,97.0,30.0,2.0,A,293200,East Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1995.0,Brugge,0.0,1.0,HYPER_EQUIPPED,89.0,30.0,2.0,A,675000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1920.0,Brussels,0.0,1.0,HYPER_EQUIPPED,79.0,30.0,2.0,E,315000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
3.0,4,1957.0,Brugge,0.0,1.0,HYPER_EQUIPPED,222.0,30.0,3.0,C,1795000,West Flanders,Flanders,6.0,2.0,AS_NEW,villa,538.0,0.0,1.0,3.0,1,residential_sale
4.0,6,1930.0,Brussels,0.0,1.0,NOT_INSTALLED,290.0,30.0,2.0,G,649000,Brussels,Brussels,6.0,3.0,TO_RENOVATE,house,150.0,0.0,1.0,3.0,1,residential_sale
2.0,3,1920.0,Brussels,0.0,1.0,INSTALLED,180.0,30.0,2.0,B,320000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,house,122.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1977.0,Antwerp,0.0,1.0,INSTALLED,70.0,30.0,2.0,B,270000,Antwerp,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1996.0,Mons,0.0,1.0,HYPER_EQUIPPED,204.0,30.0,2.0,B,289000,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,140.0,0.0,1.0,2.0,1,residential_sale
0.0,0,1996.0,Namur,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,3.0,C,79000,Namur,Wallonie,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
0.0,0,1996.0,Namur,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,4.0,C,79000,Namur,Wallonie,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1940.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,120.0,30.0,3.0,F,195000,Flemish Brabant,Flanders,6.0,1.0,TO_RENOVATE,house,100.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1850.0,Dinant,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,2.0,C,95000,Namur,Wallonie,6.0,1.0,JUST_RENOVATED,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Ath,0.0,1.0,SEMI_EQUIPPED,90.0,30.0,3.0,G,170000,Hainaut,Wallonie,6.0,1.0,GOOD,house,1710.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1994.0,Brussels,0.0,1.0,HYPER_EQUIPPED,63.0,30.0,2.0,F,230000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1918.0,Namur,0.0,1.0,INSTALLED,185.0,30.0,4.0,F,300000,Namur,Wallonie,6.0,1.0,GOOD,house,415.0,0.0,1.0,1.0,1,residential_sale
1.0,1,2017.0,Charleroi,0.0,1.0,USA_INSTALLED,50.0,30.0,2.0,B,180000,Hainaut,Wallonie,3.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,80.0,30.0,2.0,B,269000,Brussels,Brussels,6.0,1.0,GOOD,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2008.0,Marche-en-Famenne,0.0,1.0,INSTALLED,118.0,30.0,2.0,G,179000,Luxembourg,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
3.0,3,2020.0,Brussels,1.0,1.0,USA_INSTALLED,250.0,30.0,2.0,B,2150000,Brussels,Brussels,6.0,3.0,AS_NEW,apartment,356.0,0.0,1.0,3.0,2,residential_sale
1.0,2,2012.0,Gent,0.0,1.0,HYPER_EQUIPPED,212.0,30.0,2.0,A,990000,East Flanders,Flanders,6.0,1.0,AS_NEW,loft,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,2012.0,Gent,0.0,1.0,HYPER_EQUIPPED,212.0,30.0,2.0,A,990000,East Flanders,Flanders,6.0,1.0,AS_NEW,house,212.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1974.0,Mons,0.0,1.0,INSTALLED,85.0,30.0,3.0,C,145000,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1997.0,Aalst,0.0,1.0,HYPER_EQUIPPED,95.0,30.0,2.0,B,269000,East Flanders,Flanders,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1965.0,Liège,0.0,1.0,INSTALLED,90.0,30.0,2.0,B,195000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1975.0,Verviers,0.0,1.0,INSTALLED,156.0,30.0,2.0,C,249000,Liège,Wallonie,6.0,1.0,AS_NEW,town_house,219.0,0.0,1.0,2.0,1,residential_sale
2.0,4,1955.0,Brussels,0.0,1.0,SEMI_EQUIPPED,175.0,30.0,2.0,E,495000,Brussels,Brussels,6.0,2.0,TO_BE_DONE_UP,apartment_block,250.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1996.0,Mons,0.0,1.0,NOT_INSTALLED,157.0,30.0,3.0,F,90000,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,house,200.0,0.0,1.0,1.0,1,residential_sale
1.0,4,1900.0,Tournai,0.0,1.0,INSTALLED,244.0,30.0,2.0,D,225000,Hainaut,Wallonie,6.0,1.0,GOOD,house,185.0,0.0,1.0,3.0,1,residential_sale
1.0,5,2018.0,Nivelles,0.0,1.0,HYPER_EQUIPPED,260.0,30.0,3.0,A+,735000,Walloon Brabant,Wallonie,6.0,3.0,GOOD,duplex,356.0,0.0,1.0,4.0,2,residential_sale
0.0,1,1996.0,Liège,0.0,1.0,NOT_INSTALLED,75.0,30.0,2.0,G,119000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,2023.0,Brussels,0.0,1.0,HYPER_EQUIPPED,128.0,30.0,4.0,B,595000,Brussels,Brussels,6.0,2.0,GOOD,ground_floor,356.0,0.0,1.0,3.0,2,residential_sale
2.0,3,2023.0,Brussels,0.0,1.0,HYPER_EQUIPPED,164.0,30.0,3.0,A,830000,Brussels,Brussels,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,2023.0,Brussels,0.0,1.0,HYPER_EQUIPPED,130.0,30.0,3.0,A,725000,Brussels,Brussels,6.0,2.0,GOOD,penthouse,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1965.0,Brugge,0.0,1.0,INSTALLED,65.0,30.0,2.0,B,925000,West Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,1,1918.0,Liège,0.0,1.0,HYPER_EQUIPPED,64.0,30.0,2.0,E,109000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,1,1996.0,Liège,0.0,1.0,NOT_INSTALLED,75.0,30.0,2.0,G,119000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,200.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1996.0,Liège,0.0,1.0,NOT_INSTALLED,108.0,30.0,2.0,D,169500,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,186.0,0.0,1.0,1.0,1,residential_sale
0.0,2,1996.0,Liège,0.0,1.0,NOT_INSTALLED,125.0,30.0,3.0,G,109000,Liège,Wallonie,6.0,2.0,TO_RENOVATE,apartment,356.0,0.0,1.0,3.0,2,residential_sale
0.0,2,1996.0,Liège,0.0,1.0,NOT_INSTALLED,125.0,30.0,3.0,G,109000,Liège,Wallonie,6.0,2.0,TO_RENOVATE,apartment_block,175.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1973.0,Liège,0.0,1.0,SEMI_EQUIPPED,240.0,30.0,4.0,E,359000,Liège,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,1660.0,0.0,1.0,2.0,1,residential_sale
0.0,3,1954.0,Liège,0.0,1.0,INSTALLED,130.0,30.0,3.0,F,279000,Liège,Wallonie,6.0,1.0,JUST_RENOVATED,house,759.0,0.0,1.0,2.0,1,residential_sale
0.0,1,1918.0,Liège,0.0,1.0,HYPER_EQUIPPED,64.0,30.0,2.0,E,109000,Liège,Wallonie,6.0,1.0,GOOD,house,41.0,0.0,1.0,1.0,1,residential_sale
0.0,1,1954.0,Liège,1.0,1.0,SEMI_EQUIPPED,58.0,30.0,2.0,C,129000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Liège,0.0,1.0,NOT_INSTALLED,125.0,30.0,3.0,G,109000,Liège,Wallonie,6.0,2.0,TO_RENOVATE,house,175.0,0.0,1.0,3.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,150.0,30.0,2.0,B,430000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,3.0,2,residential_sale
1.0,4,2024.0,Dendermonde,0.0,1.0,HYPER_EQUIPPED,224.0,30.0,3.0,A++,525000,East Flanders,Flanders,1.0,1.0,AS_NEW,house,750.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1996.0,Mons,0.0,1.0,INSTALLED,135.0,30.0,2.0,B,190000,Hainaut,Wallonie,6.0,1.0,GOOD,house,51.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1960.0,Halle-Vilvoorde,0.0,1.0,SEMI_EQUIPPED,165.0,30.0,4.0,E,480000,Flemish Brabant,Flanders,6.0,2.0,GOOD,villa,273.0,0.0,1.0,2.0,1,residential_sale
1.0,1,2016.0,Brussels,0.0,1.0,INSTALLED,70.0,30.0,3.0,C,239000,Brussels,Brussels,6.0,1.0,AS_NEW,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1965.0,Brussels,0.0,1.0,HYPER_EQUIPPED,96.0,30.0,2.0,G,265000,Brussels,Brussels,6.0,1.0,JUST_RENOVATED,penthouse,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1996.0,Soignies,0.0,1.0,INSTALLED,250.0,30.0,2.0,E,375000,Hainaut,Wallonie,6.0,1.0,GOOD,house,220.0,0.0,1.0,2.0,1,residential_sale
3.0,3,1900.0,Brussels,0.0,1.0,SEMI_EQUIPPED,140.0,30.0,3.0,G,310000,Brussels,Brussels,6.0,3.0,TO_RENOVATE,mixed_use_building,35.0,0.0,1.0,4.0,1,residential_sale
1.0,1,1959.0,Brussels,0.0,1.0,SEMI_EQUIPPED,45.0,30.0,2.0,G,115000,Brussels,Brussels,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1995.0,Nivelles,0.0,1.0,INSTALLED,110.0,30.0,4.0,D,298000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1996.0,Verviers,0.0,1.0,INSTALLED,200.0,30.0,2.0,E_D,248000,Liège,Wallonie,6.0,2.0,GOOD,house,120.0,0.0,1.0,3.0,1,residential_sale
3.0,5,1938.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,517.0,30.0,2.0,D,675000,Flemish Brabant,Flanders,6.0,3.0,GOOD,house,585.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1996.0,Verviers,0.0,1.0,HYPER_EQUIPPED,126.0,30.0,3.0,A++,405000,Liège,Wallonie,6.0,2.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,0,1996.0,Brussels,0.0,1.0,INSTALLED,42.0,30.0,2.0,G,129000,Brussels,Brussels,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1920.0,Verviers,0.0,1.0,INSTALLED,177.0,30.0,2.0,D,259000,Liège,Wallonie,6.0,1.0,GOOD,house,145.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1930.0,Brussels,0.0,1.0,HYPER_EQUIPPED,60.0,30.0,2.0,G,275000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Charleroi,0.0,1.0,INSTALLED,123.0,30.0,3.0,C,185000,Hainaut,Wallonie,6.0,1.0,JUST_RENOVATED,house,430.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1965.0,Brussels,0.0,1.0,INSTALLED,98.0,30.0,2.0,G,275000,Brussels,Brussels,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1970.0,Brussels,1.0,1.0,INSTALLED,125.0,30.0,1.0,A,247000,Brussels,Brussels,4.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
3.0,3,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,250.0,30.0,4.0,C,920000,Brussels,Brussels,6.0,3.0,GOOD,villa,921.0,0.0,1.0,3.0,1,residential_sale
1.0,2,2009.0,Verviers,1.0,1.0,INSTALLED,100.0,30.0,2.0,B,295000,Liège,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,4,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,194.0,30.0,3.0,A,498000,East Flanders,Flanders,6.0,2.0,GOOD,house,285.0,0.0,1.0,2.0,1,residential_sale
2.0,4,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,188.0,30.0,3.0,A,459000,East Flanders,Flanders,6.0,2.0,GOOD,house,299.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,209.0,30.0,3.0,A,432000,East Flanders,Flanders,6.0,2.0,GOOD,house,241.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,196.0,30.0,3.0,A,427000,East Flanders,Flanders,6.0,2.0,GOOD,house,220.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,177.0,30.0,3.0,A,393000,East Flanders,Flanders,6.0,2.0,GOOD,house,226.0,0.0,1.0,2.0,1,residential_sale
2.0,4,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,228.0,30.0,3.0,A,533000,East Flanders,Flanders,6.0,2.0,GOOD,house,402.0,0.0,1.0,2.0,1,residential_sale
3.0,5,1950.0,Brussels,0.0,1.0,HYPER_EQUIPPED,315.0,30.0,3.0,E,1380000,Brussels,Brussels,6.0,2.0,GOOD,villa,742.0,0.0,1.0,4.0,1,residential_sale
2.0,4,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,205.0,30.0,3.0,A,520000,East Flanders,Flanders,6.0,2.0,GOOD,house,366.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2024.0,Aalst,0.0,1.0,HYPER_EQUIPPED,187.0,30.0,3.0,A,407000,East Flanders,Flanders,6.0,2.0,GOOD,house,250.0,0.0,1.0,2.0,1,residential_sale
2.0,4,1950.0,Tournai,0.0,1.0,HYPER_EQUIPPED,185.0,30.0,3.0,D,225000,Hainaut,Wallonie,6.0,2.0,GOOD,house,60.0,0.0,1.0,3.0,1,residential_sale
3.0,6,1941.0,Tielt,0.0,1.0,INSTALLED,256.0,30.0,3.0,F,570000,West Flanders,Flanders,6.0,4.0,GOOD,house,1100.0,0.0,1.0,1.0,1,residential_sale
1.0,1,2023.0,Brussels,0.0,1.0,HYPER_EQUIPPED,82.0,30.0,3.0,A,284500,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1919.0,Liège,0.0,1.0,INSTALLED,168.0,30.0,2.0,E,219000,Liège,Wallonie,6.0,1.0,GOOD,mixed_use_building,155.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1870.0,Brussels,1.0,1.0,HYPER_EQUIPPED,73.0,30.0,2.0,D,420000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1988.0,Brugge,1.0,1.0,INSTALLED,125.0,30.0,2.0,C,1375000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Tournai,0.0,1.0,INSTALLED,103.0,30.0,3.0,E,355000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Soignies,0.0,1.0,INSTALLED,125.0,30.0,3.0,F,110000,Hainaut,Wallonie,6.0,1.0,GOOD,house,112.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1985.0,Liège,0.0,1.0,INSTALLED,140.0,30.0,4.0,F,380000,Liège,Wallonie,6.0,1.0,GOOD,villa,1120.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1918.0,Neufchâteau,0.0,1.0,NOT_INSTALLED,159.0,30.0,4.0,G,199000,Luxembourg,Wallonie,6.0,1.0,TO_RENOVATE,house,400.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2012.0,Namur,0.0,1.0,HYPER_EQUIPPED,74.0,30.0,3.0,C,210000,Namur,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,108.0,30.0,3.0,E,412000,Brussels,Brussels,8.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,1996.0,Namur,0.0,1.0,INSTALLED,104.0,30.0,3.0,A,340000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1996.0,Namur,0.0,1.0,INSTALLED,104.0,30.0,3.0,A,280000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Namur,0.0,1.0,INSTALLED,102.0,30.0,3.0,B,270000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,137.0,30.0,2.0,G,485000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1996.0,Namur,0.0,1.0,INSTALLED,139.0,30.0,3.0,B,299000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1963.0,Brussels,0.0,1.0,HYPER_EQUIPPED,185.0,30.0,2.0,C,680000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,1.0,1.0,2.0,2,residential_sale
1.0,3,1996.0,Liège,0.0,1.0,INSTALLED,120.0,30.0,3.0,F,169000,Liège,Wallonie,6.0,1.0,GOOD,house,162.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1996.0,Soignies,0.0,1.0,NOT_INSTALLED,154.0,30.0,2.0,F,105000,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,house,170.0,0.0,1.0,2.0,1,residential_sale
3.0,4,1975.0,Brussels,0.0,1.0,INSTALLED,266.0,30.0,4.0,G,1090000,Brussels,Brussels,6.0,1.0,TO_BE_DONE_UP,house,10.0,0.0,1.0,4.0,1,residential_sale
1.0,3,2007.0,Marche-en-Famenne,0.0,1.0,INSTALLED,85.0,30.0,3.0,D,169000,Luxembourg,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2023.0,Arlon,0.0,1.0,INSTALLED,125.0,30.0,4.0,A,415000,Luxembourg,Wallonie,6.0,1.0,AS_NEW,house,766.0,0.0,1.0,2.0,1,residential_sale
0.0,2,1996.0,Antwerp,0.0,1.0,INSTALLED,200.0,30.0,2.0,D,450000,Antwerp,Flanders,6.0,2.0,GOOD,mixed_use_building,134.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1996.0,Liège,0.0,1.0,INSTALLED,130.0,30.0,2.0,G,139500,Liège,Wallonie,6.0,2.0,TO_RENOVATE,house,85.0,0.0,1.0,3.0,1,residential_sale
1.0,2,1996.0,Nivelles,0.0,1.0,USA_HYPER_EQUIPPED,115.0,30.0,2.0,C,348000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Bastogne,0.0,1.0,INSTALLED,196.0,30.0,4.0,F,359000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,1157.0,0.0,1.0,1.0,1,residential_sale
0.0,4,1996.0,Verviers,0.0,1.0,INSTALLED,97.0,30.0,3.0,F,205000,Liège,Wallonie,6.0,4.0,GOOD,apartment_block,40.0,0.0,1.0,4.0,1,residential_sale
1.0,3,2021.0,Leuven,0.0,1.0,INSTALLED,210.0,30.0,3.0,B,345000,Flemish Brabant,Flanders,6.0,1.0,GOOD,house,400.0,0.0,1.0,2.0,1,residential_sale
1.0,5,2001.0,Hasselt,0.0,1.0,INSTALLED,250.0,30.0,4.0,C,395000,Limburg,Flanders,6.0,1.0,GOOD,house,1765.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,80.0,30.0,2.0,B,269000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1870.0,Brussels,1.0,1.0,INSTALLED,65.0,30.0,2.0,F,250000,Brussels,Brussels,6.0,1.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2024.0,Liège,0.0,1.0,INSTALLED,95.0,30.0,3.0,A,277000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2024.0,Liège,0.0,1.0,INSTALLED,88.0,30.0,3.0,A,269000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2024.0,Liège,0.0,1.0,INSTALLED,88.0,30.0,3.0,A,268000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,2024.0,Liège,0.0,1.0,INSTALLED,89.0,30.0,3.0,A,269000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1932.0,Brussels,0.0,1.0,HYPER_EQUIPPED,75.0,30.0,2.0,C,290000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
